Date,Ticker,Close,Daily Return,RSI,MA50,MA200,RollingVol20,MACD,MACD_Signal,MACD_Hist,Panic,Momentum,Volatility,RSI_Overbought,RSI_Oversold,MarketRegime,PrimarySignal,PatternBase,BaseScore,PatternKey,ScoreAdjustment,FinalScore,Future Close 5D,Future Return 5D,Success
2019-11-15,NVDA,5.104750156402588,-0.0266933344534312,45.55402842890848,4.763005018234253,4.270387506484985,0.016693733066035,0.135983150646723,0.1570064815972485,-0.0210233309505254,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,5.272250175476074,0.03281257925295343,True
2019-11-19,NVDA,5.199749946594238,-0.020209197359183,56.62331796787025,4.7913000202178955,4.285530006885528,0.0184686157331972,0.1292134673128187,0.1483853109931226,-0.0191718436803039,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,5.425000190734863,0.043319437752609755,True
2019-11-26,NVDA,5.425000190734863,-0.0190316677121258,60.95394179398674,4.870620021820068,4.32606125831604,0.019711394634125,0.1375623751461514,0.1358405960063002,0.0017217791398511,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,5.235499858856201,-0.034930935523707816,False
2019-12-02,NVDA,5.231249809265137,-0.034557560058074,51.042260429478624,4.927930021286011,4.348496255874633,0.0213784527328002,0.1202421374406679,0.1337557036832135,-0.0135135662425456,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,5.3042497634887695,0.01395459151928505,True
2019-12-30,NVDA,5.808000087738037,-0.0192088452919402,78.34036628582312,5.343610019683838,4.507018753290176,0.0150405655813019,0.1900516987610849,0.1772375804780001,0.0128141182830847,PANIC,,VOLATILE,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,5.9982500076293945,0.032756528412080564,True
2020-01-03,NVDA,5.901750087738037,-0.0160059557044481,67.10377652916863,5.4081950187683105,4.5310462534427645,0.0131676124999693,0.1760509940662347,0.1789112025071248,-0.0028602084408901,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,6.107999801635742,0.034947212408439066,True
2020-01-14,NVDA,6.182000160217285,-0.0186522467738837,60.66029473546584,5.555070009231567,4.588367503881455,0.0137938178938276,0.1845277897926474,0.1761969893925337,0.0083308004001136,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,6.252749919891357,0.011444477166041606,True
2020-01-27,NVDA,6.005000114440918,-0.0410411954707933,53.571442517666625,5.715634994506836,4.6482562530040745,0.0164628222918666,0.1416802229499785,0.1673434906266591,-0.0256632676766806,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,6.0082502365112305,0.0005412359714193104,True
2020-01-31,NVDA,5.910749912261963,-0.0381595439247712,43.02387273272449,5.786094989776611,4.675917507410049,0.018825847820879,0.0851581342566003,0.1332260422464591,-0.0480679079898587,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,6.289750099182129,0.06412049106221242,True
2020-02-07,NVDA,6.289750099182129,-0.0104620982621034,51.94937681942748,5.877399988174439,4.713437508344651,0.0201479696504419,0.0928539968157462,0.0996767933626779,-0.0068227965469317,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,7.244750022888184,0.15183431911392403,True
2020-02-20,NVDA,7.71750020980835,-0.0190657288596278,80.68105897429312,6.16975998878479,4.817448753118515,0.0290122854734498,0.4000753108096742,0.2551182019126786,0.1449571088969956,PANIC,,VOLATILE,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,6.315000057220459,-0.18172984962221586,False
2020-02-21,NVDA,7.351749897003174,-0.0473923294929535,76.74958636339335,6.2107099914550785,4.832568751573563,0.031812506241442,0.3976585562291559,0.2836262727759741,0.1140322834531818,PANIC,,VOLATILE,OVERBOUGHT,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.7517499923706055,-0.08161320951317304,False
2020-02-24,NVDA,6.831999778747559,-0.0706974700632135,63.21912399375593,6.240359983444214,4.844988750219345,0.0362285439873715,0.3497718182071718,0.2968553818622136,0.0529164363449581,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.910749912261963,0.01152665926005647,True
2020-02-25,NVDA,6.551249980926514,-0.0410933558128,55.78026028381162,6.262714986801147,4.856471251249314,0.0362320337933875,0.2858717197232305,0.294658649434417,-0.0087869297111864,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.647250175476074,0.014653721782722092,True
2020-02-27,NVDA,6.315000057220459,-0.0562301212436668,49.42142140642479,6.298809986114502,4.880593750476837,0.038269386352199,0.1778996266222687,0.2631563126650327,-0.0852566860427639,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.832250118255615,0.08190816410899976,True
2020-03-03,NVDA,6.647250175476074,-0.0381289643137502,49.367092122178015,6.363529987335205,4.921916251182556,0.0412233982145793,0.1295374397787148,0.2058658105545636,-0.0763283707758488,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.5269999504089355,-0.018090221052726722,False
2020-03-05,NVDA,6.832250118255615,-0.0394362142693086,50.691730738197606,6.405014991760254,4.953106251955032,0.0446441099426214,0.1330736433365595,0.1815677266336752,-0.0484940832971156,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,5.407750129699707,-0.20849646366863486,False
2020-03-06,NVDA,6.651000022888184,-0.0265286094961798,43.00111785702402,6.418624992370606,4.966978752613068,0.0451443163849018,0.1077599140751699,0.1668061641219742,-0.0590462500468042,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.020999908447266,-0.09472261498615087,False
2020-03-09,NVDA,6.136000156402588,-0.0774319447772243,36.06735980843557,6.422034997940063,4.9786337530612945,0.0485674424264578,0.0456165765686762,0.1425682466113146,-0.0969516700426383,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,4.909999847412109,-0.19980447811938415,False
2020-03-11,NVDA,6.161749839782715,-0.0559598764212242,33.58999370587915,6.437779989242554,5.005518751144409,0.0510120317924792,-0.0159672033625826,0.0924662045603078,-0.1084334079228905,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,5.070499897003174,-0.1771006566566523,False
2020-03-12,NVDA,5.407750129699707,-0.1223677899441624,31.04708671800101,6.429774990081787,5.014641251564026,0.0572719004408003,-0.1100670551148752,0.0519595526252712,-0.1620266077401465,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,5.324250221252441,-0.015440785251648154,False
2020-03-16,NVDA,4.909999847412109,-0.1845208566564599,36.44098850619087,6.410789985656738,5.034364999532699,0.0727924551780158,-0.2391727370241829,-0.0359592296457162,-0.2032135073784667,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,5.317249774932861,0.08294296133947932,True
2020-03-18,NVDA,5.070499897003174,-0.0665070991172576,40.30611926532446,6.384269981384278,5.05322124838829,0.0762664772171906,-0.3332298800374529,-0.1340640483083442,-0.1991658317291086,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.140500068664551,0.21102459193299283,True
2020-03-20,NVDA,5.143750190734863,-0.0339014927955655,35.88094332918257,6.353474988937378,5.070026249885559,0.077574822455319,-0.3785692112488039,-0.2179680831488728,-0.160601128099931,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.3182501792907715,0.22833534775298117,True
2020-03-25,NVDA,6.140500068664551,-0.014286820907934,44.61484447693271,6.337559986114502,5.103748747110367,0.0865482290337804,-0.249487088307001,-0.2590180766760485,0.0095309883690474,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,6.076749801635742,-0.01038193409591039,False
2020-03-27,NVDA,6.3182501792907715,-0.0175322732586009,51.48660258376963,6.346119995117188,5.130376249551773,0.0848934064941759,-0.1324006246742293,-0.2210425794222355,0.0886419547480062,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.097750186920166,-0.034898901770831235,False
2020-04-01,NVDA,6.076749801635742,-0.0778832077493344,56.077395595701674,6.3591749954223635,5.172167499065399,0.0853328574006916,-0.0244073445958967,-0.1300759144619561,0.1056685698660594,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.673749923706055,0.09824332769297359,True
2020-04-03,NVDA,6.097750186920166,-0.0452499353067862,63.562663449093726,6.357380008697509,5.196340000629425,0.0861789883048452,-0.0079712970349792,-0.0852075891158557,0.0772362920808765,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,6.746250152587891,0.1063506942378148,True
2020-04-07,NVDA,6.475749969482422,-0.0349105912567536,66.18112683675221,6.375755004882812,5.224036251306534,0.086499200655058,0.0522408950849326,-0.0382445624125824,0.0904854574975151,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,7.020999908447266,0.08419873243012549,True
2020-04-09,NVDA,6.573750019073486,-0.0149840652969862,66.99952304945423,6.393949995040893,5.252256251573563,0.0801619188991592,0.0924565028488082,0.0067783757325899,0.0856781271162182,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,7.308000087738037,0.11169424856956106,True
2020-04-15,NVDA,7.020999908447266,-0.0109526613474513,62.11474478851476,6.449984998703003,5.295746252536774,0.0591802344838712,0.1865325229300207,0.081054101647684,0.1054784212823366,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,7.153749942779541,0.01890756816170274,True
2020-04-20,NVDA,7.176249980926514,-0.0180282026860651,57.782127919053615,6.510950002670288,5.343611252307892,0.0556703523018962,0.2714899745217796,0.1675872870990415,0.103902687422738,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,7.427000045776367,0.03494165692615401,True
2020-04-21,NVDA,6.737750053405762,-0.0611043272860093,51.92595813704167,6.519910001754761,5.357271251678466,0.0582563429850742,0.2406962867326338,0.18220908702576,0.0584871997068738,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,7.283999919891357,0.08107303805511162,True
2020-04-28,NVDA,7.283999919891357,-0.0192540898079477,64.349753348442,6.562019996643066,5.437236249446869,0.0447212324099032,0.2679140026242912,0.2338112554646753,0.0341027471596158,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,7.343500137329102,0.008168618628792023,True
2020-04-30,NVDA,7.307000160217285,-0.0207062928571885,62.86290598485063,6.551755008697509,5.469285001754761,0.0407235041010185,0.2709367629754382,0.2483541843213369,0.0225825786541012,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,7.621749877929688,0.04307509385671666,True
2020-05-01,NVDA,7.069499969482422,-0.032503104629438,55.54411680998357,6.538795003890991,5.483418750762939,0.0405821122385639,0.2431361829395957,0.2473105840449887,-0.0041744011053929,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,7.8125,0.10509937530588535,True
2020-05-12,NVDA,7.802499771118164,-0.0326080813120988,63.79290593374144,6.658175010681152,5.598693752288819,0.0307658717879967,0.3086734157914144,0.2692575626954405,0.0394158530959738,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,8.805500030517578,0.1285485791505093,True
2020-05-21,NVDA,8.775250434875488,-0.0217112403964095,81.98781657692382,6.928860034942627,5.753175009489059,0.0248215768445533,0.5035172197194537,0.4037882372442133,0.0997289824752404,PANIC,,VOLATILE,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,8.875499725341797,0.011424094527022012,True
2020-05-26,NVDA,8.71774959564209,-0.0341781242297042,73.27855595266635,7.055165023803711,5.80287625670433,0.0267783280446224,0.5116151497035908,0.4447814981979758,0.0668336515056149,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,8.825249671936035,0.012331172754455284,True
2020-05-27,NVDA,8.525250434875488,-0.0220812904356452,67.75387549767834,7.127470035552978,5.826230008602142,0.0269388850457831,0.4797755420673564,0.4517803069718519,0.0279952350955044,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,8.769499778747559,0.02865010778720163,True
2020-06-08,NVDA,8.805000305175781,-0.0128923509119457,51.362800784684595,7.6308000373840335,6.018032510280609,0.0257596270016252,0.3584866250578926,0.403945968714605,-0.0454593436567123,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,9.173749923706056,0.04187956908002782,True
2020-06-11,NVDA,8.796250343322754,-0.0609068710674646,50.385108036620586,7.784020023345947,6.091656258106232,0.0291444684832446,0.3471121336033587,0.3829478071086569,-0.0358356735052982,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,9.218000411987305,0.04794657407456597,True
2020-06-16,NVDA,9.068499565124512,-0.0114729919015521,61.054020592949634,7.956290006637573,6.166277503967285,0.0259109053730137,0.3172778646606904,0.3541556896150144,-0.036877824954324,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,9.449999809265137,0.04206872828309905,True
2020-06-24,NVDA,9.23550033569336,-0.0226983574498567,58.786070121051374,8.269274997711182,6.315998754501343,0.0239658537781411,0.3067498337587189,0.3261359705622398,-0.0193861368035209,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,9.529999732971191,0.03188775773627021,True
2020-06-26,NVDA,9.154999732971191,-0.0353003209933165,55.85283928912595,8.354404993057251,6.363285000324249,0.0241733745934776,0.2792947142166291,0.313915520284008,-0.0346208060673789,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,9.83924961090088,0.07474056776489066,True
2020-07-13,NVDA,10.052249908447266,-0.0407471954234917,59.76222441669577,8.886649971008302,6.6344849967956545,0.022136908889757,0.3990006392362843,0.3475670904220891,0.0514335488141952,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,10.510749816894531,0.04561167028507436,True
2020-07-15,NVDA,10.227250099182127,-0.0144309297437855,67.24932681305984,9.01169997215271,6.6938687467575075,0.0225628955390503,0.3993854921814161,0.3676840174536144,0.0317014747278017,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,10.438750267028809,0.020680062166817954,True
2020-07-21,NVDA,10.328499794006348,-0.0173393931035483,66.01754622100913,9.230759973526,6.811943745613098,0.0232208464770175,0.3645432577146401,0.3694852095732965,-0.0049419518586564,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,10.215499877929688,-0.010940593341758526,False
2020-07-23,NVDA,10.12975025177002,-0.0296012460643663,58.928573779145,9.324769983291626,6.868998746871949,0.0235597577408527,0.3282216397714226,0.3597630143277645,-0.0315413745563418,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,10.61400032043457,0.04780473917211685,True
2020-07-28,NVDA,10.215499877929688,-0.0197668592805371,49.99105076334939,9.455374965667724,6.955534999370575,0.0221505697673961,0.2776330241804832,0.3267951086082528,-0.0491620844277696,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,11.227749824523926,0.0990896146728147,True
2020-08-07,NVDA,11.19950008392334,-0.0119976783029434,64.62159350744375,9.809309940338135,7.201867496967315,0.0213886796699838,0.4112281089841278,0.3595068728153613,0.0517212361687665,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,11.564000129699709,0.03254609965132297,True
2020-08-11,NVDA,10.850000381469728,-0.0282131286573708,58.524203307705704,9.895974960327148,7.262948746681213,0.0190973553693164,0.3718660791377814,0.3693920741075172,0.0024740050302642,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,12.260749816894531,0.13002298486866085,True
2020-08-27,NVDA,12.628250122070312,-0.011332470374909,75.38422333395354,10.679444980621335,7.6882337474822995,0.0240349584883535,0.626013036212516,0.5697863715994371,0.0562266646130789,PANIC,,,OVERBOUGHT,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,13.01550006866455,0.030665368744751422,True
2020-09-03,NVDA,13.01550006866455,-0.0927752616496966,65.11979343411022,11.099720001220703,7.896204998493195,0.0346391854702542,0.7500852919052026,0.6829397653461616,0.0671455265590409,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,12.16450023651123,-0.06538356787398002,False
2020-09-04,NVDA,12.6225004196167,-0.0301947406534165,53.22964460521221,11.162370014190676,7.933318750858307,0.03540902842296,0.6652538918204272,0.6794025906410148,-0.0141486988205876,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,12.872249603271484,0.019786030925112788,True
2020-09-08,NVDA,11.913000106811523,-0.0562091732397598,46.55914753687497,11.21753002166748,7.966486251354217,0.0380667766523777,0.5346109876918224,0.6504442700511763,-0.1158332823593539,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,12.991000175476074,0.09048938630061626,True
2020-09-10,NVDA,12.311750411987305,-0.0317144896391143,51.39189418416864,11.34411003112793,8.038986253738404,0.039226933642268,0.417544727120271,0.5782157126159796,-0.1606709854957085,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,12.463500022888184,0.012325591879537152,True
2020-09-11,NVDA,12.16450023651123,-0.0119601332506468,45.477911598531755,11.39680004119873,8.072157504558563,0.0393898180530648,0.3441631233636784,0.5314051947655194,-0.187242071401841,PANIC,,,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|,65,,0.0,65.0,12.189249992370604,0.0020345887934703545,True
2020-09-16,NVDA,12.51449966430664,-0.0366792783260024,48.14082223674195,11.577890033721925,8.182548751831055,0.0396717961186205,0.3003855984326442,0.4301240806912338,-0.1297384822585896,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,12.123749732971191,-0.031223775765477118,False
2020-09-18,NVDA,12.189249992370604,-0.0220042548252049,42.75291257837561,11.656445045471193,8.253698751926422,0.0399666328811728,0.2055163699712903,0.3581630808220861,-0.1526467108507958,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,12.873749732971191,0.05615601788699257,True
2020-09-23,NVDA,12.123749732971191,-0.0406717930254826,32.57144574887906,11.78385004043579,8.361301250457764,0.0402413822850782,0.1285162474973535,0.2613082889013042,-0.1327920414039506,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,13.530500411987305,0.11603263924117296,True
2020-10-02,NVDA,13.062250137329102,-0.0405633630754285,52.41977209956494,12.178220024108889,8.626626250743866,0.0342357716872643,0.2773485315127786,0.2355390135438911,0.0418095179688874,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,13.762749671936035,0.053627784435474606,True
2020-10-14,NVDA,14.095250129699709,-0.0107381522536285,74.53831077043165,12.713225002288818,8.947926244735719,0.0236117367339403,0.4512512637862773,0.3845812545682541,0.0666700092180231,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,13.524749755859377,-0.0404746541275097,False
2020-10-16,NVDA,13.81149959564209,-0.0113457887156096,62.29806168824793,12.816410007476806,9.027432494163511,0.0231983279046547,0.4077488112113592,0.3975600800406147,0.0101887311707444,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,13.590250015258787,-0.016019229400195827,False
2020-10-19,NVDA,13.497750282287598,-0.0227165277153169,54.146346569345354,12.862375011444092,9.06541249513626,0.0235542697484124,0.3553601883439246,0.3891201017012767,-0.0337599133573521,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,13.141249656677246,-0.02641185517250004,False
2020-10-22,NVDA,13.361000061035156,-0.0121074103240452,55.39016596085297,13.003894996643066,9.178397495746612,0.0214919223092457,0.2355005122509457,0.3327766007545911,-0.0972760885036454,PANIC,,,,,BULL,PANIC,PANIC|BULL|,58,,0.0,58.0,13.02400016784668,-0.025222654864831065,False
2020-10-26,NVDA,13.141249656677246,-0.0330384178420128,39.275740267987544,13.078384990692138,9.251137495040894,0.0211910453841659,0.1591855840210652,0.2790800682069423,-0.1198944841858771,PANIC,,VOLATILE,,,BULL,PANIC,PANIC|BULL|VOLATILE,58,,0.0,58.0,12.580750465393066,-0.04265189429677888,False
2020-10-28,NVDA,12.626999855041504,-0.0574580080414244,32.42695485487782,13.106905002593994,9.318848745822908,0.0243588811418188,0.0525421259840364,0.21066856620971,-0.1581264402256736,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,13.794249534606934,0.092440777141483,True
2020-10-30,NVDA,12.534000396728516,-0.0376228320641351,27.71046405512537,13.13247501373291,9.384826250076294,0.0252695862207257,-0.0461246193501025,0.1286844599434304,-0.174809079293533,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0,14.562000274658203,0.1617998893999567,True
2020-11-09,NVDA,13.630749702453612,-0.0639507316742205,49.87358722465152,13.233365001678466,9.607203748226166,0.0315982725040682,0.1366256062675486,0.0723842070727007,0.0642413991948478,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0,13.515250205993652,-0.008473451496154213,False
